GEO.id,GEO.id2,GEO.display-label,GEO.annotation.id,NAICS.id,NAICS.display-label,NAICS.annotation.id,YEAR.id,ESTAB,RCPTOT,PAYANN,PAYQTR1,EMP,ADMIN_PCT,IMPUT_PCT
0400000US28,28,Mississippi,,52212,Savings institutions,,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US28,28,Mississippi,,522120,Savings institutions,,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US28,28,Mississippi,,5221201,"Savings institutions, federally chartered",,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US28,28,Mississippi,,52221,Credit card issuing,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$b,ECONF$D,ECONF$D
0400000US28,28,Mississippi,,522210,Credit card issuing,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$b,ECONF$D,ECONF$D
0400000US28,28,Mississippi,,52229,Other nondepository credit intermediation,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$h,ECONF$D,ECONF$D
0400000US28,28,Mississippi,,5222929,Mortgage bankers and loan correspondents,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$e,ECONF$D,ECONF$D
0400000US28,28,Mississippi,,522293,International trade financing,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$a,ECONF$D,ECONF$D
0400000US28,28,Mississippi,,522294,Secondary market financing,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$b,ECONF$D,ECONF$D
0400000US28,28,Mississippi,,52311,Investment banking and securities dealing,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$a,ECONF$D,ECONF$D
0400000US28,28,Mississippi,,523110,Investment banking and securities dealing,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$a,ECONF$D,ECONF$D
0400000US28,28,Mississippi,,52314,Commodity contracts brokerage,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$a,ECONF$D,ECONF$D
0400000US28,28,Mississippi,,523140,Commodity contracts brokerage,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$a,ECONF$D,ECONF$D
0400000US28,28,Mississippi,,524,Insurance carriers and related activities,,2012,,ECONF$N,,,,ECONF$N,ECONF$N
0400000US28,28,Mississippi,,5241,Insurance carriers,,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US28,28,Mississippi,,52411,"Direct life, health, and medical insurance carriers",,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US28,28,Mississippi,,524113,Direct life insurance carriers,,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US28,28,Mississippi,,524114,Direct health and medical insurance carriers,,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US28,28,Mississippi,,52412,"Direct insurance (except life, health, and medical) carriers",,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US28,28,Mississippi,,524126,Direct property and casualty insurance carriers,,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US28,28,Mississippi,,524127,Direct title insurance carriers,,2012,,ECONF$Q,ECONF$D,ECONF$D,ECONF$b,ECONF$Q,ECONF$Q
0400000US28,28,Mississippi,,524128,"Other direct insurance (except life, health, and medical) carriers",,2012,,ECONF$Q,ECONF$D,ECONF$D,ECONF$f,ECONF$Q,ECONF$Q
0400000US29,29,Missouri,,52,Finance and insurance,,2012,,ECONF$N,,,,ECONF$N,ECONF$N
0400000US29,29,Missouri,,522,Credit intermediation and related activities,,2012,,ECONF$N,,,,ECONF$N,ECONF$N
0400000US29,29,Missouri,,5221,Depository credit intermediation,,2012,,ECONF$N,,,,ECONF$N,ECONF$N
0400000US29,29,Missouri,,52211,Commercial banking,,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US29,29,Missouri,,522110,Commercial banking,,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US29,29,Missouri,,5221101,National commercial banks (banking),,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US29,29,Missouri,,5221102,State commercial banks (banking),,2012,,ECONF$Q,ECONF$D,ECONF$D,ECONF$j,ECONF$Q,ECONF$Q
0400000US29,29,Missouri,,52212,Savings institutions,,2012,,ECONF$Q,ECONF$D,ECONF$D,ECONF$g,ECONF$Q,ECONF$Q
0400000US29,29,Missouri,,522120,Savings institutions,,2012,,ECONF$Q,ECONF$D,ECONF$D,ECONF$g,ECONF$Q,ECONF$Q
0400000US29,29,Missouri,,5221201,"Savings institutions, federally chartered",,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US29,29,Missouri,,5221203,"Savings institutions, not federally chartered",,2012,,ECONF$Q,ECONF$D,ECONF$D,ECONF$c,ECONF$Q,ECONF$Q
0400000US29,29,Missouri,,52219,Other depository credit intermediation,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$a,ECONF$D,ECONF$D
0400000US29,29,Missouri,,522190,Other depository credit intermediation,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$a,ECONF$D,ECONF$D
0400000US29,29,Missouri,,5222929,Mortgage bankers and loan correspondents,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$i,ECONF$D,ECONF$D
0400000US29,29,Missouri,,522294,Secondary market financing,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$a,ECONF$D,ECONF$D
0400000US29,29,Missouri,,522298,All other nondepository credit intermediation,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$g,ECONF$D,ECONF$D
0400000US29,29,Missouri,,5222981,Pawnshops,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$f,ECONF$D,ECONF$D
0400000US29,29,Missouri,,52311,Investment banking and securities dealing,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$c,ECONF$D,ECONF$D
0400000US29,29,Missouri,,523110,Investment banking and securities dealing,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$c,ECONF$D,ECONF$D
0400000US29,29,Missouri,,52313,Commodity contracts dealing,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$a,ECONF$D,ECONF$D
0400000US29,29,Missouri,,523130,Commodity contracts dealing,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$a,ECONF$D,ECONF$D
0400000US29,29,Missouri,,52314,Commodity contracts brokerage,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$c,ECONF$D,ECONF$D
0400000US29,29,Missouri,,523140,Commodity contracts brokerage,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$c,ECONF$D,ECONF$D
0400000US29,29,Missouri,,5232,Securities and commodity exchanges,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$a,ECONF$D,ECONF$D
0400000US29,29,Missouri,,52321,Securities and commodity exchanges,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$a,ECONF$D,ECONF$D
0400000US29,29,Missouri,,523210,Securities and commodity exchanges,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$a,ECONF$D,ECONF$D
0400000US29,29,Missouri,,5239,Other financial investment activities,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$h,ECONF$D,ECONF$D
0400000US29,29,Missouri,,52391,Miscellaneous intermediation,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$e,ECONF$D,ECONF$D
0400000US29,29,Missouri,,523910,Miscellaneous intermediation,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$e,ECONF$D,ECONF$D
0400000US29,29,Missouri,,52399,All other financial investment activities,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$e,ECONF$D,ECONF$D
0400000US29,29,Missouri,,523999,Miscellaneous financial investment activities,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$a,ECONF$D,ECONF$D
0400000US29,29,Missouri,,524,Insurance carriers and related activities,,2012,,ECONF$N,,,,ECONF$N,ECONF$N
0400000US29,29,Missouri,,5241,Insurance carriers,,2012,,ECONF$Q,ECONF$D,ECONF$D,ECONF$k,ECONF$Q,ECONF$Q
0400000US29,29,Missouri,,52411,"Direct life, health, and medical insurance carriers",,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US29,29,Missouri,,524113,Direct life insurance carriers,,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US29,29,Missouri,,524114,Direct health and medical insurance carriers,,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US29,29,Missouri,,52412,"Direct insurance (except life, health, and medical) carriers",,2012,,ECONF$Q,ECONF$D,ECONF$D,ECONF$j,ECONF$Q,ECONF$Q
0400000US29,29,Missouri,,524126,Direct property and casualty insurance carriers,,2012,,ECONF$Q,ECONF$D,ECONF$D,ECONF$j,ECONF$Q,ECONF$Q
0400000US29,29,Missouri,,524127,Direct title insurance carriers,,2012,,ECONF$Q,ECONF$D,ECONF$D,ECONF$e,ECONF$Q,ECONF$Q
0400000US29,29,Missouri,,524128,"Other direct insurance (except life, health, and medical) carriers",,2012,,ECONF$Q,ECONF$D,ECONF$D,ECONF$f,ECONF$Q,ECONF$Q
0400000US29,29,Missouri,,52413,Reinsurance carriers,,2012,,ECONF$Q,ECONF$D,ECONF$D,ECONF$f,ECONF$Q,ECONF$Q
0400000US29,29,Missouri,,524130,Reinsurance carriers,,2012,,ECONF$Q,ECONF$D,ECONF$D,ECONF$f,ECONF$Q,ECONF$Q
0400000US29,29,Missouri,,5242,"Agencies, brokerages, and other insurance related activities",,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$j,ECONF$D,ECONF$D
0400000US29,29,Missouri,,52421,Insurance agencies and brokerages,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$j,ECONF$D,ECONF$D
0400000US29,29,Missouri,,524210,Insurance agencies and brokerages,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$j,ECONF$D,ECONF$D
0400000US29,29,Missouri,,52429,Other insurance related activities,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$h,ECONF$D,ECONF$D
0400000US29,29,Missouri,,524292,Third party administration of insurance and pension funds,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$h,ECONF$D,ECONF$D
0400000US29,29,Missouri,,524298,All other insurance related activities,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$c,ECONF$D,ECONF$D
0400000US30,30,Montana,,52,Finance and insurance,,2012,,ECONF$N,,,,ECONF$N,ECONF$N
0400000US30,30,Montana,,522,Credit intermediation and related activities,,2012,,ECONF$N,,,,ECONF$N,ECONF$N
0400000US30,30,Montana,,5221,Depository credit intermediation,,2012,,ECONF$N,,,,ECONF$N,ECONF$N
0400000US30,30,Montana,,52211,Commercial banking,,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US30,30,Montana,,522110,Commercial banking,,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US30,30,Montana,,5221101,National commercial banks (banking),,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US30,30,Montana,,5221102,State commercial banks (banking),,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US30,30,Montana,,52212,Savings institutions,,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US30,30,Montana,,522120,Savings institutions,,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US30,30,Montana,,5221201,"Savings institutions, federally chartered",,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US30,30,Montana,,52221,Credit card issuing,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$a,ECONF$D,ECONF$D
0400000US30,30,Montana,,522210,Credit card issuing,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$a,ECONF$D,ECONF$D
0400000US30,30,Montana,,52229,Other nondepository credit intermediation,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$f,ECONF$D,ECONF$D
0400000US30,30,Montana,,5222929,Mortgage bankers and loan correspondents,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$e,ECONF$D,ECONF$D
0400000US30,30,Montana,,522298,All other nondepository credit intermediation,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$e,ECONF$D,ECONF$D
0400000US30,30,Montana,,5222981,Pawnshops,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$c,ECONF$D,ECONF$D
0400000US30,30,Montana,,5222988,Other business credit institutions,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$c,ECONF$D,ECONF$D
0400000US30,30,Montana,,52391,Miscellaneous intermediation,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$c,ECONF$D,ECONF$D
0400000US30,30,Montana,,523910,Miscellaneous intermediation,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$c,ECONF$D,ECONF$D
0400000US30,30,Montana,,52399,All other financial investment activities,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$b,ECONF$D,ECONF$D
0400000US30,30,Montana,,523999,Miscellaneous financial investment activities,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$a,ECONF$D,ECONF$D
0400000US30,30,Montana,,524,Insurance carriers and related activities,,2012,,ECONF$N,,,,ECONF$N,ECONF$N
0400000US30,30,Montana,,5241,Insurance carriers,,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US30,30,Montana,,52411,"Direct life, health, and medical insurance carriers",,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US30,30,Montana,,524113,Direct life insurance carriers,,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US30,30,Montana,,524114,Direct health and medical insurance carriers,,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US30,30,Montana,,52412,"Direct insurance (except life, health, and medical) carriers",,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US30,30,Montana,,524126,Direct property and casualty insurance carriers,,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US30,30,Montana,,524127,Direct title insurance carriers,,2012,,ECONF$Q,ECONF$D,ECONF$D,ECONF$c,ECONF$Q,ECONF$Q
0400000US30,30,Montana,,524128,"Other direct insurance (except life, health, and medical) carriers",,2012,,ECONF$Q,ECONF$D,ECONF$D,ECONF$f,ECONF$Q,ECONF$Q
0400000US31,31,Nebraska,,52,Finance and insurance,,2012,,ECONF$N,,,,ECONF$N,ECONF$N
0400000US31,31,Nebraska,,522,Credit intermediation and related activities,,2012,,ECONF$N,,,,ECONF$N,ECONF$N
0400000US31,31,Nebraska,,5221,Depository credit intermediation,,2012,,ECONF$N,,,,ECONF$N,ECONF$N
0400000US31,31,Nebraska,,52211,Commercial banking,,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US31,31,Nebraska,,522110,Commercial banking,,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US31,31,Nebraska,,5221101,National commercial banks (banking),,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US31,31,Nebraska,,5221102,State commercial banks (banking),,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US31,31,Nebraska,,52212,Savings institutions,,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US31,31,Nebraska,,522120,Savings institutions,,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US31,31,Nebraska,,5221201,"Savings institutions, federally chartered",,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US31,31,Nebraska,,52221,Credit card issuing,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$e,ECONF$D,ECONF$D
0400000US31,31,Nebraska,,522210,Credit card issuing,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$e,ECONF$D,ECONF$D
0400000US31,31,Nebraska,,52229,Other nondepository credit intermediation,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$g,ECONF$D,ECONF$D
0400000US31,31,Nebraska,,522291,Consumer lending,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$e,ECONF$D,ECONF$D
0400000US31,31,Nebraska,,5222929,Mortgage bankers and loan correspondents,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$e,ECONF$D,ECONF$D
0400000US31,31,Nebraska,,522293,International trade financing,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$a,ECONF$D,ECONF$D
0400000US31,31,Nebraska,,522298,All other nondepository credit intermediation,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$f,ECONF$D,ECONF$D
0400000US31,31,Nebraska,,5222988,Other business credit institutions,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$f,ECONF$D,ECONF$D
0400000US31,31,Nebraska,,52232,"Financial transactions processing, reserve, and clearinghouse activities",,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$i,ECONF$D,ECONF$D
0400000US31,31,Nebraska,,522320,"Financial transactions processing, reserve, and clearinghouse activities",,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$i,ECONF$D,ECONF$D
0400000US31,31,Nebraska,,52239,Other activities related to credit intermediation,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$e,ECONF$D,ECONF$D
0400000US31,31,Nebraska,,522390,Other activities related to credit intermediation,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$e,ECONF$D,ECONF$D
0400000US31,31,Nebraska,,52311,Investment banking and securities dealing,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$b,ECONF$D,ECONF$D
0400000US31,31,Nebraska,,523110,Investment banking and securities dealing,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$b,ECONF$D,ECONF$D
0400000US31,31,Nebraska,,52313,Commodity contracts dealing,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$e,ECONF$D,ECONF$D
0400000US31,31,Nebraska,,523130,Commodity contracts dealing,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$e,ECONF$D,ECONF$D
0400000US31,31,Nebraska,,52391,Miscellaneous intermediation,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$c,ECONF$D,ECONF$D
0400000US31,31,Nebraska,,523910,Miscellaneous intermediation,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$c,ECONF$D,ECONF$D
0400000US31,31,Nebraska,,52399,All other financial investment activities,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$c,ECONF$D,ECONF$D
0400000US31,31,Nebraska,,523999,Miscellaneous financial investment activities,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$b,ECONF$D,ECONF$D
0400000US31,31,Nebraska,,524,Insurance carriers and related activities,,2012,,ECONF$N,,,,ECONF$N,ECONF$N
0400000US31,31,Nebraska,,5241,Insurance carriers,,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US31,31,Nebraska,,52411,"Direct life, health, and medical insurance carriers",,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US31,31,Nebraska,,524113,Direct life insurance carriers,,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US31,31,Nebraska,,524114,Direct health and medical insurance carriers,,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US31,31,Nebraska,,52412,"Direct insurance (except life, health, and medical) carriers",,2012,,ECONF$Q,ECONF$D,ECONF$D,ECONF$i,ECONF$Q,ECONF$Q
0400000US31,31,Nebraska,,524126,Direct property and casualty insurance carriers,,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US31,31,Nebraska,,524127,Direct title insurance carriers,,2012,,ECONF$Q,ECONF$D,ECONF$D,ECONF$b,ECONF$Q,ECONF$Q
0400000US31,31,Nebraska,,524128,"Other direct insurance (except life, health, and medical) carriers",,2012,,ECONF$Q,ECONF$D,ECONF$D,ECONF$a,ECONF$Q,ECONF$Q
0400000US31,31,Nebraska,,52413,Reinsurance carriers,,2012,,ECONF$Q,ECONF$D,ECONF$D,ECONF$a,ECONF$Q,ECONF$Q
0400000US31,31,Nebraska,,524130,Reinsurance carriers,,2012,,ECONF$Q,ECONF$D,ECONF$D,ECONF$a,ECONF$Q,ECONF$Q
0400000US32,32,Nevada,,52,Finance and insurance,,2012,,ECONF$N,,,,ECONF$N,ECONF$N
0400000US32,32,Nevada,,522,Credit intermediation and related activities,,2012,,ECONF$N,,,,ECONF$N,ECONF$N
0400000US32,32,Nevada,,5221,Depository credit intermediation,,2012,,ECONF$N,,,,ECONF$N,ECONF$N
0400000US32,32,Nevada,,52211,Commercial banking,,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US32,32,Nevada,,522110,Commercial banking,,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US32,32,Nevada,,5221101,National commercial banks (banking),,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US32,32,Nevada,,5221102,State commercial banks (banking),,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US32,32,Nevada,,52212,Savings institutions,,2012,,ECONF$Q,ECONF$D,ECONF$D,ECONF$c,ECONF$Q,ECONF$Q
0400000US32,32,Nevada,,522120,Savings institutions,,2012,,ECONF$Q,ECONF$D,ECONF$D,ECONF$c,ECONF$Q,ECONF$Q
0400000US32,32,Nevada,,5221201,"Savings institutions, federally chartered",,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US32,32,Nevada,,5221203,"Savings institutions, not federally chartered",,2012,,ECONF$Q,ECONF$D,ECONF$D,ECONF$a,ECONF$Q,ECONF$Q
0400000US32,32,Nevada,,52219,Other depository credit intermediation,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$a,ECONF$D,ECONF$D
0400000US32,32,Nevada,,522190,Other depository credit intermediation,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$a,ECONF$D,ECONF$D
0400000US32,32,Nevada,,5222929,Mortgage bankers and loan correspondents,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$g,ECONF$D,ECONF$D
0400000US32,32,Nevada,,522294,Secondary market financing,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$a,ECONF$D,ECONF$D
0400000US32,32,Nevada,,522298,All other nondepository credit intermediation,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$g,ECONF$D,ECONF$D
0400000US32,32,Nevada,,5222988,Other business credit institutions,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$c,ECONF$D,ECONF$D
0400000US32,32,Nevada,,52313,Commodity contracts dealing,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$a,ECONF$D,ECONF$D
0400000US32,32,Nevada,,523130,Commodity contracts dealing,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$a,ECONF$D,ECONF$D
0400000US32,32,Nevada,,52314,Commodity contracts brokerage,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$b,ECONF$D,ECONF$D
0400000US32,32,Nevada,,523140,Commodity contracts brokerage,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$b,ECONF$D,ECONF$D
0400000US32,32,Nevada,,52391,Miscellaneous intermediation,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$f,ECONF$D,ECONF$D
0400000US32,32,Nevada,,523910,Miscellaneous intermediation,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$f,ECONF$D,ECONF$D
0400000US32,32,Nevada,,52399,All other financial investment activities,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$e,ECONF$D,ECONF$D
0400000US32,32,Nevada,,523999,Miscellaneous financial investment activities,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$a,ECONF$D,ECONF$D
0400000US32,32,Nevada,,524,Insurance carriers and related activities,,2012,,ECONF$N,,,,ECONF$N,ECONF$N
0400000US32,32,Nevada,,5241,Insurance carriers,,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US32,32,Nevada,,52411,"Direct life, health, and medical insurance carriers",,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US32,32,Nevada,,524113,Direct life insurance carriers,,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US32,32,Nevada,,524114,Direct health and medical insurance carriers,,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US32,32,Nevada,,52412,"Direct insurance (except life, health, and medical) carriers",,2012,,ECONF$Q,ECONF$D,ECONF$D,ECONF$h,ECONF$Q,ECONF$Q
0400000US32,32,Nevada,,524126,Direct property and casualty insurance carriers,,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US32,32,Nevada,,524127,Direct title insurance carriers,,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US32,32,Nevada,,524128,"Other direct insurance (except life, health, and medical) carriers",,2012,,ECONF$Q,ECONF$D,ECONF$D,ECONF$b,ECONF$Q,ECONF$Q
0400000US32,32,Nevada,,52413,Reinsurance carriers,,2012,,ECONF$Q,ECONF$D,ECONF$D,ECONF$a,ECONF$Q,ECONF$Q
0400000US32,32,Nevada,,524130,Reinsurance carriers,,2012,,ECONF$Q,ECONF$D,ECONF$D,ECONF$a,ECONF$Q,ECONF$Q
0400000US33,33,New Hampshire,,52,Finance and insurance,,2012,,ECONF$N,,,,ECONF$N,ECONF$N
0400000US33,33,New Hampshire,,522,Credit intermediation and related activities,,2012,,ECONF$N,,,,ECONF$N,ECONF$N
0400000US33,33,New Hampshire,,5221,Depository credit intermediation,,2012,,ECONF$N,,,,ECONF$N,ECONF$N
0400000US33,33,New Hampshire,,52211,Commercial banking,,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US33,33,New Hampshire,,522110,Commercial banking,,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US33,33,New Hampshire,,5221101,National commercial banks (banking),,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US33,33,New Hampshire,,5221102,State commercial banks (banking),,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US33,33,New Hampshire,,52212,Savings institutions,,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US33,33,New Hampshire,,522120,Savings institutions,,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US33,33,New Hampshire,,5221201,"Savings institutions, federally chartered",,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US33,33,New Hampshire,,5221203,"Savings institutions, not federally chartered",,2012,,ECONF$Q,,,,ECONF$Q,ECONF$Q
0400000US33,33,New Hampshire,,52221,Credit card issuing,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$a,ECONF$D,ECONF$D
0400000US33,33,New Hampshire,,522210,Credit card issuing,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$a,ECONF$D,ECONF$D
0400000US33,33,New Hampshire,,52229,Other nondepository credit intermediation,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$f,ECONF$D,ECONF$D
0400000US33,33,New Hampshire,,522291,Consumer lending,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$b,ECONF$D,ECONF$D
0400000US33,33,New Hampshire,,5222929,Mortgage bankers and loan correspondents,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$e,ECONF$D,ECONF$D
0400000US33,33,New Hampshire,,522293,International trade financing,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$a,ECONF$D,ECONF$D
0400000US33,33,New Hampshire,,522298,All other nondepository credit intermediation,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$b,ECONF$D,ECONF$D
0400000US33,33,New Hampshire,,5222981,Pawnshops,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$b,ECONF$D,ECONF$D
0400000US33,33,New Hampshire,,5222988,Other business credit institutions,,2012,,ECONF$D,ECONF$D,ECONF$D,ECONF$b,ECONF$D,ECONF$D
